p_id,gq_id,gq_type,sporder,age,sex
489127190,G110010073011M01,M,163,28,1
489127189,G110010073011M01,M,164,28,1
489127188,G110010073011M01,M,165,28,1
489127187,G110010073011M01,M,166,28,1
489127186,G110010073011M01,M,167,28,1
489127185,G110010073011M01,M,168,28,1
489127184,G110010073011M01,M,169,27,1
489127183,G110010073011M01,M,170,27,1
489127182,G110010073011M01,M,171,27,1
489127181,G110010073011M01,M,172,27,1
489127180,G110010073011M01,M,173,27,1
489127179,G110010073011M01,M,174,27,1
489127178,G110010073011M01,M,175,27,1
489127177,G110010073011M01,M,176,27,1
489127176,G110010073011M01,M,177,27,1
489127175,G110010073011M01,M,178,27,1
489127174,G110010073011M01,M,179,27,1
489127173,G110010073011M01,M,180,27,1
489127172,G110010073011M01,M,181,27,1
489127171,G110010073011M01,M,182,27,1
489127170,G110010073011M01,M,183,27,1
489127169,G110010073011M01,M,184,27,1
489127168,G110010073011M01,M,185,27,1
489127167,G110010073011M01,M,186,26,1
489127166,G110010073011M01,M,187,26,1
489127165,G110010073011M01,M,188,26,1
489127164,G110010073011M01,M,189,26,1
489127163,G110010073011M01,M,190,26,1
489127162,G110010073011M01,M,191,26,1
489127161,G110010073011M01,M,192,26,1
489127160,G110010073011M01,M,193,26,1
489127159,G110010073011M01,M,194,26,1
489127158,G110010073011M01,M,195,26,1
489127157,G110010073011M01,M,196,26,1
489127156,G110010073011M01,M,197,26,1
489127155,G110010073011M01,M,198,26,1
489127154,G110010073011M01,M,199,26,1
489127153,G110010073011M01,M,200,26,1
489127152,G110010073011M01,M,201,26,1
489127151,G110010073011M01,M,202,26,1
489127150,G110010073011M01,M,203,26,1
489127149,G110010073011M01,M,204,26,1
489127148,G110010073011M01,M,205,25,1
489127147,G110010073011M01,M,206,25,1
489127146,G110010073011M01,M,207,25,1
489127145,G110010073011M01,M,208,25,1
489127144,G110010073011M01,M,209,25,1
489127143,G110010073011M01,M,210,25,1
489127142,G110010073011M01,M,211,25,1
489127141,G110010073011M01,M,212,25,1
489127140,G110010073011M01,M,213,25,1
489127139,G110010073011M01,M,214,25,1
489127138,G110010073011M01,M,215,25,1
489127137,G110010073011M01,M,216,25,1
489127136,G110010073011M01,M,217,25,1
489127135,G110010073011M01,M,218,25,1
489127134,G110010073011M01,M,219,25,1
489127133,G110010073011M01,M,220,25,1
489127132,G110010073011M01,M,221,25,1
489127131,G110010073011M01,M,222,25,1
489127130,G110010073011M01,M,223,25,1
489127129,G110010073011M01,M,224,25,1
489127128,G110010073011M01,M,225,25,1
489127127,G110010073011M01,M,226,25,1
489127126,G110010073011M01,M,227,24,1
489127125,G110010073011M01,M,228,24,1
489127124,G110010073011M01,M,229,24,1
489127123,G110010073011M01,M,230,24,1
489127122,G110010073011M01,M,231,24,1
489127121,G110010073011M01,M,232,24,1
489127120,G110010073011M01,M,233,24,1
489127119,G110010073011M01,M,234,24,1
489127118,G110010073011M01,M,235,24,1
489127117,G110010073011M01,M,236,24,1
489127116,G110010073011M01,M,237,24,1
489127115,G110010073011M01,M,238,24,1
489127114,G110010073011M01,M,239,24,1
489127113,G110010073011M01,M,240,24,1
489127112,G110010073011M01,M,241,24,1
489127111,G110010073011M01,M,242,24,1
489127110,G110010073011M01,M,243,24,1
489127109,G110010073011M01,M,244,24,1
489127108,G110010073011M01,M,245,24,1
489127107,G110010073011M01,M,246,24,1
489127106,G110010073011M01,M,247,24,1
489127105,G110010073011M01,M,248,24,1
489127104,G110010073011M01,M,249,24,1
489127103,G110010073011M01,M,250,24,1
489127102,G110010073011M01,M,251,23,1
489127101,G110010073011M01,M,252,23,1
489127100,G110010073011M01,M,253,23,1
489127099,G110010073011M01,M,254,23,1
489127098,G110010073011M01,M,255,23,1
489127097,G110010073011M01,M,256,23,1
488905551,G110010073011M01,M,257,48,2
488905550,G110010073011M01,M,258,47,2
488905549,G110010073011M01,M,259,46,2
488905548,G110010073011M01,M,260,45,2
488905547,G110010073011M01,M,261,44,2
488905546,G110010073011M01,M,262,43,2
488905545,G110010073011M01,M,263,42,2
488905544,G110010073011M01,M,264,41,2
488905543,G110010073011M01,M,265,40,2
488905542,G110010073011M01,M,266,39,2
488905541,G110010073011M01,M,267,39,2
488905540,G110010073011M01,M,268,38,2
488905539,G110010073011M01,M,269,38,2
488905477,G110010073011M01,M,270,18,2
488905478,G110010073011M01,M,271,18,2
488905479,G110010073011M01,M,272,19,2
488905480,G110010073011M01,M,273,19,2
488905481,G110010073011M01,M,274,19,2
488905482,G110010073011M01,M,275,19,2
488905483,G110010073011M01,M,276,20,2
488905484,G110010073011M01,M,277,20,2
488905485,G110010073011M01,M,278,20,2
488905486,G110010073011M01,M,279,20,2
488905487,G110010073011M01,M,280,20,2
488905538,G110010073011M01,M,281,37,2
488905537,G110010073011M01,M,282,37,2
488905536,G110010073011M01,M,283,36,2
488905535,G110010073011M01,M,284,36,2
488905534,G110010073011M01,M,285,35,2
488905533,G110010073011M01,M,286,35,2
488905532,G110010073011M01,M,287,34,2
488905531,G110010073011M01,M,288,34,2
488905530,G110010073011M01,M,289,33,2
488905529,G110010073011M01,M,290,33,2
488905528,G110010073011M01,M,291,32,2
488905527,G110010073011M01,M,292,32,2
488905526,G110010073011M01,M,293,31,2
488905525,G110010073011M01,M,294,31,2
488905524,G110010073011M01,M,295,30,2
488905523,G110010073011M01,M,296,30,2
488905522,G110010073011M01,M,297,29,2
488905521,G110010073011M01,M,298,29,2
488905520,G110010073011M01,M,299,28,2
488905519,G110010073011M01,M,300,28,2
488905518,G110010073011M01,M,301,28,2
488905517,G110010073011M01,M,302,27,2
488905516,G110010073011M01,M,303,27,2
489126963,G110010073011M01,M,304,18,1
489126964,G110010073011M01,M,305,18,1
489126965,G110010073011M01,M,306,18,1
489126966,G110010073011M01,M,307,18,1
489126967,G110010073011M01,M,308,18,1
489126968,G110010073011M01,M,309,18,1
489126969,G110010073011M01,M,310,18,1
489126970,G110010073011M01,M,311,18,1
489126971,G110010073011M01,M,312,18,1
489126972,G110010073011M01,M,313,19,1
489126973,G110010073011M01,M,314,19,1
489126974,G110010073011M01,M,315,19,1
489126975,G110010073011M01,M,316,19,1
489126976,G110010073011M01,M,317,19,1
489126977,G110010073011M01,M,318,19,1
489126978,G110010073011M01,M,319,19,1
489126979,G110010073011M01,M,320,19,1
489126980,G110010073011M01,M,321,19,1
489126981,G110010073011M01,M,322,19,1
489126982,G110010073011M01,M,323,19,1
488905488,G110010073011M01,M,324,21,2
488905489,G110010073011M01,M,325,21,2
488905490,G110010073011M01,M,326,21,2
488905491,G110010073011M01,M,327,21,2
488905492,G110010073011M01,M,328,21,2
488905493,G110010073011M01,M,329,22,2
488905494,G110010073011M01,M,330,22,2
488905495,G110010073011M01,M,331,22,2
488905496,G110010073011M01,M,332,22,2
488905497,G110010073011M01,M,333,22,2
488905498,G110010073011M01,M,334,23,2
488905499,G110010073011M01,M,335,23,2
488905500,G110010073011M01,M,336,23,2
488905501,G110010073011M01,M,337,23,2
488905502,G110010073011M01,M,338,23,2
488905503,G110010073011M01,M,339,24,2
488905504,G110010073011M01,M,340,24,2
488905505,G110010073011M01,M,341,24,2
488905506,G110010073011M01,M,342,24,2
488905507,G110010073011M01,M,343,25,2
488905508,G110010073011M01,M,344,25,2
488905509,G110010073011M01,M,345,25,2
488905510,G110010073011M01,M,346,25,2
488905511,G110010073011M01,M,347,26,2
488905512,G110010073011M01,M,348,26,2
488905513,G110010073011M01,M,349,26,2
488905514,G110010073011M01,M,350,26,2
488905515,G110010073011M01,M,351,27,2
489126983,G110010073011M01,M,352,19,1
489126984,G110010073011M01,M,353,19,1
489126985,G110010073011M01,M,354,19,1
489126986,G110010073011M01,M,355,19,1
489126987,G110010073011M01,M,356,19,1
489126988,G110010073011M01,M,357,19,1
489126989,G110010073011M01,M,358,19,1
489126990,G110010073011M01,M,359,19,1
489126991,G110010073011M01,M,360,20,1
489126992,G110010073011M01,M,361,20,1
489126993,G110010073011M01,M,362,20,1
489126994,G110010073011M01,M,363,20,1
489126995,G110010073011M01,M,364,20,1
489126996,G110010073011M01,M,365,20,1
489126997,G110010073011M01,M,366,20,1
489126998,G110010073011M01,M,367,20,1
489126999,G110010073011M01,M,368,20,1
489127000,G110010073011M01,M,369,20,1
489127001,G110010073011M01,M,370,20,1
489127002,G110010073011M01,M,371,20,1
489127003,G110010073011M01,M,372,20,1
489127004,G110010073011M01,M,373,20,1
489127005,G110010073011M01,M,374,20,1
489127006,G110010073011M01,M,375,20,1
489127007,G110010073011M01,M,376,20,1
489127008,G110010073011M01,M,377,20,1
489127009,G110010073011M01,M,378,20,1
489127010,G110010073011M01,M,379,20,1
489127011,G110010073011M01,M,380,20,1
489127012,G110010073011M01,M,381,20,1
489127013,G110010073011M01,M,382,20,1
489127014,G110010073011M01,M,383,20,1
489127370,G110010073011M01,M,384,57,1
489127369,G110010073011M01,M,385,56,1
489127368,G110010073011M01,M,386,55,1
489127367,G110010073011M01,M,387,54,1
489127366,G110010073011M01,M,388,53,1
489127365,G110010073011M01,M,389,52,1
489127364,G110010073011M01,M,390,51,1
489127363,G110010073011M01,M,391,50,1
489127362,G110010073011M01,M,392,49,1
489127361,G110010073011M01,M,393,49,1
489127360,G110010073011M01,M,394,48,1
489127359,G110010073011M01,M,395,48,1
489127358,G110010073011M01,M,396,47,1
489127357,G110010073011M01,M,397,47,1
489127356,G110010073011M01,M,398,46,1
489127355,G110010073011M01,M,399,46,1
489127354,G110010073011M01,M,400,45,1
489127353,G110010073011M01,M,401,45,1
489127352,G110010073011M01,M,402,44,1
489127351,G110010073011M01,M,403,44,1
489127350,G110010073011M01,M,404,44,1
489127349,G110010073011M01,M,405,44,1
489127348,G110010073011M01,M,406,44,1
489127347,G110010073011M01,M,407,44,1
489127346,G110010073011M01,M,408,43,1
489127345,G110010073011M01,M,409,43,1
489127344,G110010073011M01,M,410,43,1
489127343,G110010073011M01,M,411,43,1
489127342,G110010073011M01,M,412,43,1
489127341,G110010073011M01,M,413,43,1
489127340,G110010073011M01,M,414,42,1
489127339,G110010073011M01,M,415,42,1
489127338,G110010073011M01,M,416,42,1
489127337,G110010073011M01,M,417,42,1
489127336,G110010073011M01,M,418,42,1
489127335,G110010073011M01,M,419,42,1
489127334,G110010073011M01,M,420,41,1
489127333,G110010073011M01,M,421,41,1
489127332,G110010073011M01,M,422,41,1
489127331,G110010073011M01,M,423,41,1
489127330,G110010073011M01,M,424,41,1
489127329,G110010073011M01,M,425,41,1
489127328,G110010073011M01,M,426,40,1
489127327,G110010073011M01,M,427,40,1
489127326,G110010073011M01,M,428,40,1
489127325,G110010073011M01,M,429,40,1
489127324,G110010073011M01,M,430,40,1
489127323,G110010073011M01,M,431,40,1
489127322,G110010073011M01,M,432,39,1
489127321,G110010073011M01,M,433,39,1
489127320,G110010073011M01,M,434,39,1
489127319,G110010073011M01,M,435,39,1
489127318,G110010073011M01,M,436,39,1
489127317,G110010073011M01,M,437,39,1
489127316,G110010073011M01,M,438,39,1
489127315,G110010073011M01,M,439,39,1
489127314,G110010073011M01,M,440,39,1
489127313,G110010073011M01,M,441,38,1
489127312,G110010073011M01,M,442,38,1
489127311,G110010073011M01,M,443,38,1
489127310,G110010073011M01,M,444,38,1
489127309,G110010073011M01,M,445,38,1
489127308,G110010073011M01,M,446,38,1
489127307,G110010073011M01,M,447,38,1
489127306,G110010073011M01,M,448,38,1
489127305,G110010073011M01,M,449,38,1
489127304,G110010073011M01,M,450,38,1
489127303,G110010073011M01,M,451,37,1
489127302,G110010073011M01,M,452,37,1
489127301,G110010073011M01,M,453,37,1
489127300,G110010073011M01,M,454,37,1
489127299,G110010073011M01,M,455,37,1
489127298,G110010073011M01,M,456,37,1
489127297,G110010073011M01,M,457,37,1
489127296,G110010073011M01,M,458,37,1
489127295,G110010073011M01,M,459,37,1
489127294,G110010073011M01,M,460,37,1
489127293,G110010073011M01,M,461,36,1
489127292,G110010073011M01,M,462,36,1
489127291,G110010073011M01,M,463,36,1
489127290,G110010073011M01,M,464,36,1
489127289,G110010073011M01,M,465,36,1
489127288,G110010073011M01,M,466,36,1
489127287,G110010073011M01,M,467,36,1
489127286,G110010073011M01,M,468,36,1
489127285,G110010073011M01,M,469,36,1
489127284,G110010073011M01,M,470,36,1
489127283,G110010073011M01,M,471,35,1
489127282,G110010073011M01,M,472,35,1
489127281,G110010073011M01,M,473,35,1
489127280,G110010073011M01,M,474,35,1
489127279,G110010073011M01,M,475,35,1
489127278,G110010073011M01,M,476,35,1
489127277,G110010073011M01,M,477,35,1
489127276,G110010073011M01,M,478,35,1
489127275,G110010073011M01,M,479,35,1
489127274,G110010073011M01,M,480,35,1
489127273,G110010073011M01,M,481,35,1
489127272,G110010073011M01,M,482,34,1
489127271,G110010073011M01,M,483,34,1
491136183,G110010068041P1,P,1,42,1
491136182,G110010068041P1,P,2,47,1
491136181,G110010068041P1,P,3,45,1
491136180,G110010068041P1,P,4,34,1
491136179,G110010068041P1,P,5,30,1
491136178,G110010068041P1,P,6,55,1
491136177,G110010068041P1,P,7,49,1
491136176,G110010068041P1,P,8,33,1
491136175,G110010068041P1,P,9,28,1
491136174,G110010068041P1,P,10,22,1
491136173,G110010068041P1,P,11,25,1
491136172,G110010068041P1,P,12,30,1
491136171,G110010068041P1,P,13,22,1
491136170,G110010068041P1,P,14,26,1
491136169,G110010068041P1,P,15,31,1
491136168,G110010068041P1,P,16,21,1
491136167,G110010068041P1,P,17,30,1
491136166,G110010068041P1,P,18,39,1
491136165,G110010068041P1,P,19,35,1
491136164,G110010068041P1,P,20,37,1
491136163,G110010068041P1,P,21,21,1
491136162,G110010068041P1,P,22,34,1
491136161,G110010068041P1,P,23,40,1
491136160,G110010068041P1,P,24,25,1
491136159,G110010068041P1,P,25,46,1
491136158,G110010068041P1,P,26,25,1
491136157,G110010068041P1,P,27,43,1
491136156,G110010068041P1,P,28,31,1
491136155,G110010068041P1,P,29,20,1
491136154,G110010068041P1,P,30,33,1
491136153,G110010068041P1,P,31,28,1
491136152,G110010068041P1,P,32,43,1
491136151,G110010068041P1,P,33,46,1
491136150,G110010068041P1,P,34,52,1
491136149,G110010068041P1,P,35,18,1
491136148,G110010068041P1,P,36,53,1
491136147,G110010068041P1,P,37,33,1
491136146,G110010068041P1,P,38,18,1
491136145,G110010068041P1,P,39,48,1
491136144,G110010068041P1,P,40,36,1
491136143,G110010068041P1,P,41,53,1
491136142,G110010068041P1,P,42,26,1
491136141,G110010068041P1,P,43,52,1
491136140,G110010068041P1,P,44,45,1
491136139,G110010068041P1,P,45,36,1
491136138,G110010068041P1,P,46,42,1
491136137,G110010068041P1,P,47,46,1
491136136,G110010068041P1,P,48,33,1
491136135,G110010068041P1,P,49,38,1
491136134,G110010068041P1,P,50,27,1
491136133,G110010068041P1,P,51,37,1
491136132,G110010068041P1,P,52,51,1
491136131,G110010068041P1,P,53,39,1
491136130,G110010068041P1,P,54,43,1
491136129,G110010068041P1,P,55,56,1
491136128,G110010068041P1,P,56,32,1
491136127,G110010068041P1,P,57,39,1
491136126,G110010068041P1,P,58,27,1
491136125,G110010068041P1,P,59,42,1
491136124,G110010068041P1,P,60,20,1
491136123,G110010068041P1,P,61,47,1
491136122,G110010068041P1,P,62,32,1
491136121,G110010068041P1,P,63,20,1
491136120,G110010068041P1,P,64,34,1
491136119,G110010068041P1,P,65,41,1
491136118,G110010068041P1,P,66,64,1
491136117,G110010068041P1,P,67,61,1
491136116,G110010068041P1,P,68,35,1
491136115,G110010068041P1,P,69,53,1
491136114,G110010068041P1,P,70,46,1
491136113,G110010068041P1,P,71,31,1
491136112,G110010068041P1,P,72,23,1
491136111,G110010068041P1,P,73,28,1
491136110,G110010068041P1,P,74,21,1
491136109,G110010068041P1,P,75,44,1
491136108,G110010068041P1,P,76,23,1
491136107,G110010068041P1,P,77,28,1
491136106,G110010068041P1,P,78,35,1
491136105,G110010068041P1,P,79,50,1
491136104,G110010068041P1,P,80,37,1
491136103,G110010068041P1,P,81,40,1
491136102,G110010068041P1,P,82,35,1
491136101,G110010068041P1,P,83,36,1
491136100,G110010068041P1,P,84,47,1
491136099,G110010068041P1,P,85,43,1
491136098,G110010068041P1,P,86,34,1
491136097,G110010068041P1,P,87,28,1
491136096,G110010068041P1,P,88,27,1
491136095,G110010068041P1,P,89,41,1
491136094,G110010068041P1,P,90,31,1
491136093,G110010068041P1,P,91,41,1
491136092,G110010068041P1,P,92,18,1
491136091,G110010068041P1,P,93,30,1
491136090,G110010068041P1,P,94,49,1
491136089,G110010068041P1,P,95,36,1
491136088,G110010068041P1,P,96,34,1
491136087,G110010068041P1,P,97,56,1
491136086,G110010068041P1,P,98,23,1
491136085,G110010068041P1,P,99,40,1
491136084,G110010068041P1,P,100,62,1
491136083,G110010068041P1,P,101,52,1
491136082,G110010068041P1,P,102,28,1
491136081,G110010068041P1,P,103,58,1
491136080,G110010068041P1,P,104,55,1
491136079,G110010068041P1,P,105,23,1
491136078,G110010068041P1,P,106,62,1
491136077,G110010068041P1,P,107,29,1
491136076,G110010068041P1,P,108,30,1
491136075,G110010068041P1,P,109,25,1
491136074,G110010068041P1,P,110,48,1
491136073,G110010068041P1,P,111,28,1
491136072,G110010068041P1,P,112,55,1
491136071,G110010068041P1,P,113,28,1
491136070,G110010068041P1,P,114,22,1
491136069,G110010068041P1,P,115,21,1
491136068,G110010068041P1,P,116,29,1
491136067,G110010068041P1,P,117,25,1
491136066,G110010068041P1,P,118,54,1
491136065,G110010068041P1,P,119,30,1
491136064,G110010068041P1,P,120,30,1
491136063,G110010068041P1,P,121,53,1
491136062,G110010068041P1,P,122,27,1
491136061,G110010068041P1,P,123,47,1
491136060,G110010068041P1,P,124,23,1
491136059,G110010068041P1,P,125,28,1
491136058,G110010068041P1,P,126,47,1
491136057,G110010068041P1,P,127,57,1
491136056,G110010068041P1,P,128,58,1
491136055,G110010068041P1,P,129,36,1
491136054,G110010068041P1,P,130,62,1
491136053,G110010068041P1,P,131,23,1
491136052,G110010068041P1,P,132,50,1
491136051,G110010068041P1,P,133,45,1
491136050,G110010068041P1,P,134,36,1
491136049,G110010068041P1,P,135,29,1
491136048,G110010068041P1,P,136,41,1
491136047,G110010068041P1,P,137,54,1
491136046,G110010068041P1,P,138,32,1
491136045,G110010068041P1,P,139,58,1
491136044,G110010068041P1,P,140,48,1
491136043,G110010068041P1,P,141,58,1
491136042,G110010068041P1,P,142,33,1
491136041,G110010068041P1,P,143,53,1
491136040,G110010068041P1,P,144,51,1
491136039,G110010068041P1,P,145,19,1
491136038,G110010068041P1,P,146,31,1
491136037,G110010068041P1,P,147,47,1
491136036,G110010068041P1,P,148,28,1
491136035,G110010068041P1,P,149,60,1
491136034,G110010068041P1,P,150,39,1
491136033,G110010068041P1,P,151,24,1
491136032,G110010068041P1,P,152,37,1
491136031,G110010068041P1,P,153,21,1
491136030,G110010068041P1,P,154,30,1
491136029,G110010068041P1,P,155,40,1
491136028,G110010068041P1,P,156,25,1
491136027,G110010068041P1,P,157,38,1
491136026,G110010068041P1,P,158,28,1
491136025,G110010068041P1,P,159,31,1
491136024,G110010068041P1,P,160,29,1
491136023,G110010068041P1,P,161,24,1
491136022,G110010068041P1,P,162,43,1
491136021,G110010068041P1,P,163,35,1
491136020,G110010068041P1,P,164,62,1
491136019,G110010068041P1,P,165,39,1
491136018,G110010068041P1,P,166,29,1
491136017,G110010068041P1,P,167,31,1
491136016,G110010068041P1,P,168,23,1
491136015,G110010068041P1,P,169,37,1
491136014,G110010068041P1,P,170,37,1
491136013,G110010068041P1,P,171,36,1
491136012,G110010068041P1,P,172,36,1
491136011,G110010068041P1,P,173,57,1
491136010,G110010068041P1,P,174,32,1
491136009,G110010068041P1,P,175,32,1
491136008,G110010068041P1,P,176,40,1
491136007,G110010068041P1,P,177,36,1
